frame,type,psi
184,Unfiltered,-1.6818946799630445
184,Filtered,-5.0
185,Unfiltered,-2.41427718040154
185,Filtered,-5.0
186,Unfiltered,-3.370024458384544
186,Filtered,-5.0
187,Unfiltered,-4.39053605898498
187,Filtered,-5.0
188,Unfiltered,-5.268078932960108
188,Filtered,-5.0
189,Unfiltered,-6.109374800220572
189,Filtered,-5.0
190,Unfiltered,-6.847184546142339
190,Filtered,-5.0
191,Unfiltered,-7.623205374113037
191,Filtered,-5.0
192,Unfiltered,-8.382050686960977
192,Filtered,-5.0
193,Unfiltered,-9.069639532646775
193,Filtered,-5.0
194,Unfiltered,-9.7647109168457
194,Filtered,-5.0
195,Unfiltered,-10.188287563566652
195,Filtered,-5.0
196,Unfiltered,-10.468067359677807
196,Filtered,-5.0
197,Unfiltered,-10.399110912960747
197,Filtered,-5.0
198,Unfiltered,-10.474353465554143
198,Filtered,-5.0
199,Unfiltered,-10.123243944113742
199,Filtered,-5.0
200,Unfiltered,-10.16217602476818
200,Filtered,-5.0
201,Unfiltered,-9.885309171810245
201,Filtered,-5.0
202,Unfiltered,-9.439879077634902
202,Filtered,-5.0
203,Unfiltered,-8.907522976943268
203,Filtered,-5.0
204,Unfiltered,-8.733935675155312
204,Filtered,-5.0
205,Unfiltered,-8.645903329899044
205,Filtered,-5.0
206,Unfiltered,-8.426905526923441
206,Filtered,-5.0
207,Unfiltered,-8.425339968590617
207,Filtered,-5.0
208,Unfiltered,-8.64489945144323
208,Filtered,-5.0
209,Unfiltered,-9.407215393136894
209,Filtered,-5.0
210,Unfiltered,-10.485517166360545
210,Filtered,-5.0
211,Unfiltered,-11.89267626095354
211,Filtered,-5.0
212,Unfiltered,-13.072891862766143
212,Filtered,-5.0
213,Unfiltered,-13.99350079576926
213,Filtered,-5.0
214,Unfiltered,-14.712697776202946
214,Filtered,-5.0
215,Unfiltered,-14.927791314889717
215,Filtered,-5.0
216,Unfiltered,-15.13308986390613
216,Filtered,-5.0
217,Unfiltered,-15.029997983125048
217,Filtered,-5.134039466480054
218,Unfiltered,-14.69892300461333
218,Filtered,-5.68872686659034
219,Unfiltered,-14.237971566306378
219,Filtered,-6.478279673181456
220,Unfiltered,-13.848384948140717
220,Filtered,-7.2351949601276875
221,Unfiltered,-13.48162186729177
221,Filtered,-8.002628030537007
222,Unfiltered,-13.102238586722082
222,Filtered,-8.403695327775797
223,Unfiltered,-12.740947884639429
223,Filtered,-8.426122747757029
224,Unfiltered,-12.40079363544057
224,Filtered,-8.535902489183336
225,Unfiltered,-12.110464655916697
225,Filtered,-8.645401390671136
226,Unfiltered,-11.862442413501158
226,Filtered,-8.689919502527179
227,Unfiltered,-11.674667827427642
227,Filtered,-8.820729326049289
228,Unfiltered,-11.344445313986725
228,Filtered,-8.988581254795022
229,Unfiltered,-11.034828516632185
229,Filtered,-9.238427462891835
230,Unfiltered,-10.654675287082195
230,Filtered,-9.423547235385898
231,Unfiltered,-10.259840015669791
231,Filtered,-9.602294997240302
232,Unfiltered,-9.904182444076707
232,Filtered,-9.825010044327973
233,Unfiltered,-9.377053732330566
233,Filtered,-9.825010044327973
234,Unfiltered,-8.928992808163677
234,Filtered,-9.825010044327973
235,Unfiltered,-8.480992099088414
235,Filtered,-9.825010044327973
236,Unfiltered,-8.221886226242475
236,Filtered,-9.825010044327973
237,Unfiltered,-8.165604277545196
237,Filtered,-9.825010044327973
238,Unfiltered,-7.930047588860251
238,Filtered,-9.825010044327973
239,Unfiltered,-7.732964397774268
239,Filtered,-9.825010044327973
240,Unfiltered,-7.398574891690441
240,Filtered,-9.825010044327973
241,Unfiltered,-7.044887595354268
241,Filtered,-9.825010044327973
242,Unfiltered,-6.828751195378867
242,Filtered,-9.825010044327973
243,Unfiltered,-6.576114840322546
243,Filtered,-9.825010044327973
244,Unfiltered,-6.4996121653122625
244,Filtered,-9.825010044327973
245,Unfiltered,-6.408731831500706
245,Filtered,-9.825010044327973
246,Unfiltered,-6.2895998470648475
246,Filtered,-9.825010044327973
247,Unfiltered,-6.142641278573066
247,Filtered,-9.825010044327973
248,Unfiltered,-6.3725571246988295
248,Filtered,-9.825010044327973
249,Unfiltered,-6.453280114883427
249,Filtered,-9.825010044327973
250,Unfiltered,-6.387087195680426
250,Filtered,-9.825010044327973
251,Unfiltered,-6.302528398913198
251,Filtered,-9.825010044327973
252,Unfiltered,-6.352841286576602
252,Filtered,-9.825010044327973
253,Unfiltered,-6.19005096983425
253,Filtered,-9.825010044327973
254,Unfiltered,-6.119737158557655
254,Filtered,-9.662594124722574
255,Unfiltered,-6.675496452492416
255,Filtered,-9.423547235385898
256,Unfiltered,-7.250541619613843
256,Filtered,-9.39213456273373
257,Unfiltered,-7.734403806768038
257,Filtered,-9.153023270247122
258,Unfiltered,-8.159671129823652
258,Filtered,-8.918257892553473
259,Unfiltered,-8.442270898157672
259,Filtered,-8.820729326049289
260,Unfiltered,-8.550059327945533
260,Filtered,-8.689919502527179
261,Unfiltered,-8.492802623453613
261,Filtered,-8.645401390671136
262,Unfiltered,-8.325025484951059
262,Filtered,-8.597479389694382
263,Unfiltered,-8.121595531552682
263,Filtered,-8.521430975699573
264,Unfiltered,-7.8620018143582335
264,Filtered,-8.486897361271014
265,Unfiltered,-7.62202055422978
265,Filtered,-8.461631498623042
266,Unfiltered,-7.304251034378194
266,Filtered,-8.461631498623042
267,Unfiltered,-6.989213400157409
267,Filtered,-8.461631498623042
268,Unfiltered,-6.688796109558933
268,Filtered,-8.383648191554364
269,Unfiltered,-6.402072165490866
269,Filtered,-8.273455855596767
270,Unfiltered,-6.141274205098023
270,Filtered,-8.193745251893835
271,Unfiltered,-5.881477098454763
271,Filtered,-8.162637703684425
272,Unfiltered,-5.63209583121756
272,Filtered,-8.140633330688168
273,Unfiltered,-5.375094825111077
273,Filtered,-8.025821560206467
274,Unfiltered,-5.118042337895867
274,Filtered,-7.896024701609242
275,Unfiltered,-4.893894480993595
275,Filtered,-7.798202810563136
276,Unfiltered,-4.704214517149948
276,Filtered,-7.733684102271153
277,Unfiltered,-4.5452704058513085
277,Filtered,-7.6774924760020244
278,Unfiltered,-4.4066407690599405
278,Filtered,-7.510297722960111
279,Unfiltered,-4.281963571282882
279,Filtered,-7.351412963034317
280,Unfiltered,-4.173575936203969
280,Filtered,-7.277396326996019
281,Unfiltered,-4.065855346921362
281,Filtered,-7.147714607484056
282,Unfiltered,-3.98219788861703
282,Filtered,-7.017050497755839
283,Unfiltered,-3.9304369643810677
283,Filtered,-6.908982297768138
284,Unfiltered,-3.8740409041741533
284,Filtered,-6.7587736524689
285,Unfiltered,-3.8608074910936736
285,Filtered,-6.682146281025674
286,Unfiltered,-3.8589973505713466
286,Filtered,-6.625805646407481
287,Unfiltered,-3.88674099063142
287,Filtered,-6.537863502817404
288,Unfiltered,-3.9387793078326983
288,Filtered,-6.476446140097845
289,Unfiltered,-4.009753744590132
289,Filtered,-6.431005973192066
290,Unfiltered,-4.10409396060281
290,Filtered,-6.405401998495786
291,Unfiltered,-4.205956916482702
291,Filtered,-6.394579680585646
292,Unfiltered,-4.324442777325634
292,Filtered,-6.379822160189628
293,Unfiltered,-4.447806512813671
293,Filtered,-6.362699205637716
294,Unfiltered,-4.614108237648374
294,Filtered,-6.3276848427449
295,Unfiltered,-4.809119092359731
295,Filtered,-6.296064122989023
296,Unfiltered,-5.0202761406372165
296,Filtered,-6.239825408449549
297,Unfiltered,-5.251752311009515
297,Filtered,-6.166346124203658
298,Unfiltered,-5.4975219010958405
298,Filtered,-6.141957741835545
299,Unfiltered,-5.76297977132012
299,Filtered,-6.130505681827839
300,Unfiltered,-6.0235901993911725
300,Filtered,-6.071663678974414
301,Unfiltered,-6.278793874191122
301,Filtered,-6.071663678974414
302,Unfiltered,-6.528289980117574
302,Filtered,-6.071663678974414
303,Unfiltered,-6.747058794062619
303,Filtered,-6.071663678974414
304,Unfiltered,-6.947286182687714
304,Filtered,-6.071663678974414
305,Unfiltered,-7.123088264028798
305,Filtered,-6.071663678974414
306,Unfiltered,-7.280749304313151
306,Filtered,-6.071663678974414
307,Unfiltered,-7.446520078162369
307,Filtered,-6.071663678974414
308,Unfiltered,-7.573396289618849
308,Filtered,-6.071663678974414
309,Unfiltered,-7.66581931912161
309,Filtered,-6.071663678974414
310,Unfiltered,-7.7407902893441545
310,Filtered,-6.071663678974414
311,Unfiltered,-7.799730311764321
311,Filtered,-6.071663678974414
312,Unfiltered,-7.805228025886867
312,Filtered,-6.071663678974414
313,Unfiltered,-7.797304895885231
313,Filtered,-6.071663678974414
314,Unfiltered,-7.782713276971334
314,Filtered,-6.082432202244598
315,Unfiltered,-7.755362186996546
315,Filtered,-6.082432202244598
316,Unfiltered,-7.747329137390439
316,Filtered,-6.082432202244598
317,Unfiltered,-7.752315151995013
317,Filtered,-6.082432202244598
318,Unfiltered,-7.701519658631929
318,Filtered,-6.082432202244598
319,Unfiltered,-7.638340232034491
319,Filtered,-6.082432202244598
320,Unfiltered,-7.523893718525857
320,Filtered,-6.082432202244598
321,Unfiltered,-7.347067803866857
321,Filtered,-6.082432202244598
322,Unfiltered,-7.124509178291451
322,Filtered,-6.082432202244598
323,Unfiltered,-6.869166688576069
323,Filtered,-6.082432202244598
324,Unfiltered,-6.558897659735811
324,Filtered,-6.082432202244598
325,Unfiltered,-6.175934832306895
325,Filtered,-6.082432202244598
326,Unfiltered,-5.824926855788011
326,Filtered,-5.952533648922968
327,Unfiltered,-5.453244057943596
327,Filtered,-5.853201977121387
328,Unfiltered,-5.137155488308515
328,Filtered,-5.7939533135540655
329,Unfiltered,-4.860826402102635
329,Filtered,-5.69753780126884
330,Unfiltered,-4.7674728149069825
330,Filtered,-5.5648088661567
331,Unfiltered,-4.6779075012586
331,Filtered,-5.475382979519718
332,Unfiltered,-4.581034148620546
332,Filtered,-5.414169441527337
333,Unfiltered,-4.756798547211089
333,Filtered,-5.352498184476556
334,Unfiltered,-5.085729520430993
334,Filtered,-5.352498184476556
335,Unfiltered,-5.507190564180256
335,Filtered,-5.475382979519718
336,Unfiltered,-6.116859107081172
336,Filtered,-5.502356232638048
337,Unfiltered,-6.754087574852795
337,Filtered,-5.635085167750188
338,Unfiltered,-7.401800894465779
338,Filtered,-5.7939533135540655
339,Unfiltered,-8.033491204863775
339,Filtered,-5.924258527589592
340,Unfiltered,-8.585405244899684
340,Filtered,-6.070224653236172
341,Unfiltered,-9.00342073469604
341,Filtered,-6.146396969694034
342,Unfiltered,-9.38204020853344
342,Filtered,-6.227364353249008
343,Unfiltered,-9.620809327561744
343,Filtered,-6.403541927154348
344,Unfiltered,-9.80242750131275
344,Filtered,-6.543593819926692
345,Unfiltered,-9.834778652860743
345,Filtered,-6.652978226899215
346,Unfiltered,-9.8404524264492
346,Filtered,-6.750573184457707
347,Unfiltered,-9.75852661036896
347,Filtered,-6.811627131714432
348,Unfiltered,-9.685203812775647
348,Filtered,-6.908226435631891
349,Unfiltered,-9.586518826359942
349,Filtered,-7.035187223358256
350,Unfiltered,-9.44062055563748
350,Filtered,-7.123798721160124
351,Unfiltered,-9.283349511559846
351,Filtered,-7.202629241302301
352,Unfiltered,-9.100486683660474
352,Filtered,-7.313908554090004
353,Unfiltered,-8.883943596802855
353,Filtered,-7.374434349166318
354,Unfiltered,-8.636002032101473
354,Filtered,-7.424160486314074
355,Unfiltered,-8.370951870056349
355,Filtered,-7.485206898344113
356,Unfiltered,-8.076939669954202
356,Filtered,-7.548645004072353
357,Unfiltered,-7.721763874502376
357,Filtered,-7.60586826082667
358,Unfiltered,-7.318204865864441
358,Filtered,-7.60586826082667
359,Unfiltered,-6.902007054115179
359,Filtered,-7.60586826082667
360,Unfiltered,-6.475468519415347
360,Filtered,-7.60586826082667
361,Unfiltered,-6.024445238486534
361,Filtered,-7.60586826082667
362,Unfiltered,-5.543131926004367
362,Filtered,-7.60586826082667
363,Unfiltered,-5.021429066553679
363,Filtered,-7.60586826082667
364,Unfiltered,-4.538769317588507
364,Filtered,-7.60586826082667
365,Unfiltered,-4.11855629429026
365,Filtered,-7.60586826082667
366,Unfiltered,-3.7981477025861246
366,Filtered,-7.60586826082667
367,Unfiltered,-3.556399230043878
367,Filtered,-7.60586826082667
368,Unfiltered,-3.4280059160438494
368,Filtered,-7.581116975280174
369,Unfiltered,-3.4290470479992
369,Filtered,-7.462847306495818
370,Unfiltered,-3.5254390549516224
370,Filtered,-7.374434349166318
371,Unfiltered,-3.7383231993371915
371,Filtered,-7.332636334865649
372,Unfiltered,-4.0059048833854565
372,Filtered,-7.221357022077946
373,Unfiltered,-4.1285055306024425
373,Filtered,-7.013258116203315
374,Unfiltered,-4.238186747877036
374,Filtered,-6.885586871345624
375,Unfiltered,-4.265095087924948
375,Filtered,-6.811627131714432
376,Unfiltered,-4.34155817350158
376,Filtered,-6.656492617294303
377,Unfiltered,-4.766445797694207
377,Filtered,-6.517183089575579
378,Unfiltered,-5.677469784095289
378,Filtered,-6.325701675861121
379,Unfiltered,-6.634891077135929
379,Filtered,-6.325701675861121
380,Unfiltered,-7.584396305273174
380,Filtered,-6.325701675861121
381,Unfiltered,-8.469210078900629
381,Filtered,-6.325701675861121
382,Unfiltered,-9.348961826980748
382,Filtered,-6.325701675861121
383,Unfiltered,-10.165706173150419
383,Filtered,-6.325701675861121
384,Unfiltered,-10.909647287567559
384,Filtered,-6.325701675861121
385,Unfiltered,-11.624017686018334
385,Filtered,-6.555179798275638
386,Unfiltered,-12.226014662434535
386,Filtered,-6.694489325994362
387,Unfiltered,-12.711151421574558
387,Filtered,-6.828047314483987
388,Unfiltered,-13.170477413235929
388,Filtered,-7.11010595998981
389,Unfiltered,-13.601704647753403
389,Filtered,-7.36000288016511
390,Unfiltered,-14.00119322555407
390,Filtered,-7.493098599869477
391,Unfiltered,-14.368107765800055
391,Filtered,-7.653080089887775
392,Unfiltered,-14.733061280601014
392,Filtered,-7.8776275396830755
393,Unfiltered,-15.000130026560905
393,Filtered,-8.05521543740899
394,Unfiltered,-15.239853125357588
394,Filtered,-8.223945770005276
395,Unfiltered,-15.39589515133919
395,Filtered,-8.420080974478488
396,Unfiltered,-15.44510546138142
396,Filtered,-8.527307661900156
397,Unfiltered,-15.41348635915992
397,Filtered,-8.610703638500578
398,Unfiltered,-15.339566053536569
398,Filtered,-8.759972814452164
399,Unfiltered,-15.22286763613886
399,Filtered,-8.943682165749447
400,Unfiltered,-15.076279224598656
400,Filtered,-9.051953709178257
401,Unfiltered,-14.932796118822917
401,Filtered,-9.19191809761016
402,Unfiltered,-14.751585139967826
402,Filtered,-9.19191809761016
403,Unfiltered,-14.512159033976197
403,Filtered,-9.19191809761016
404,Unfiltered,-14.227319910909054
404,Filtered,-9.19191809761016
405,Unfiltered,-13.742134307056766
405,Filtered,-9.19191809761016
406,Unfiltered,-13.282677762610213
406,Filtered,-9.19191809761016
407,Unfiltered,-12.8200819396647
407,Filtered,-9.19191809761016
408,Unfiltered,-12.403321225596862
408,Filtered,-9.19191809761016
409,Unfiltered,-12.063219826236953
409,Filtered,-9.19191809761016
410,Unfiltered,-11.863343829288393
410,Filtered,-9.19191809761016
411,Unfiltered,-11.773974508005569
411,Filtered,-9.224724255320611
412,Unfiltered,-11.780458249221798
412,Filtered,-9.757334000065583
413,Unfiltered,-11.848397775069884
413,Filtered,-10.537676730358989
414,Unfiltered,-11.796384068301354
414,Filtered,-11.266832486792946
415,Unfiltered,-11.691372384773862
415,Filtered,-11.657695035396099
416,Unfiltered,-11.530659278761053
416,Filtered,-11.657695035396099
417,Unfiltered,-11.393753604066934
417,Filtered,-11.657695035396099
418,Unfiltered,-11.302293362942912
418,Filtered,-11.657695035396099
419,Unfiltered,-11.26086312783081
419,Filtered,-11.657695035396099
420,Unfiltered,-11.232690309426067
420,Filtered,-11.657695035396099
421,Unfiltered,-11.17826919920892
421,Filtered,-11.657695035396099
422,Unfiltered,-11.187602621538055
422,Filtered,-11.657695035396099
423,Unfiltered,-11.220497516954246
423,Filtered,-11.657695035396099
424,Unfiltered,-11.343788886034499
424,Filtered,-11.657695035396099
425,Unfiltered,-11.477653721702326
425,Filtered,-11.657695035396099
426,Unfiltered,-11.651023174150279
426,Filtered,-11.67119777946207
427,Unfiltered,-11.832127991092845
427,Filtered,-11.732673446389715
428,Unfiltered,-12.022297309829563
428,Filtered,-11.777216378613684
429,Unfiltered,-12.183395909637788
429,Filtered,-11.788421158761576
430,Unfiltered,-12.294882513397392
430,Filtered,-11.814256029697098
431,Unfiltered,-12.274433409703406
431,Filtered,-11.840262883081365
432,Unfiltered,-12.295666895312856
432,Filtered,-11.855870802179139
433,Unfiltered,-12.250458875629494
433,Filtered,-11.942820569558979
434,Unfiltered,-12.118643717782222
434,Filtered,-12.042758568033257
435,Unfiltered,-12.059275089659915
435,Filtered,-12.061247457948433
436,Unfiltered,-11.97553365113916
436,Filtered,-12.061247457948433
437,Unfiltered,-11.949015152683574
437,Filtered,-12.061247457948433
438,Unfiltered,-11.891374798627323
438,Filtered,-12.061247457948433
439,Unfiltered,-11.848732177909865
439,Filtered,-12.061247457948433
440,Unfiltered,-11.785144908376523
440,Filtered,-12.061247457948433
441,Unfiltered,-11.702819531505014
441,Filtered,-12.061247457948433
442,Unfiltered,-11.65369550348986
442,Filtered,-12.061247457948433
443,Unfiltered,-11.7238628696167
443,Filtered,-12.061247457948433
444,Unfiltered,-11.689958545143297
444,Filtered,-12.061247457948433
445,Unfiltered,-11.717346653572562
445,Filtered,-12.061247457948433
446,Unfiltered,-11.804132362170977
446,Filtered,-12.040786199744739
447,Unfiltered,-11.926297446665926
447,Filtered,-11.998915480484362
448,Unfiltered,-11.949700175470984
448,Filtered,-11.962616913305073
449,Unfiltered,-11.919753177120338
449,Filtered,-11.94935766407728
450,Unfiltered,-11.938380544621944
450,Filtered,-11.943697848652759
451,Unfiltered,-11.886762538197548
451,Filtered,-11.932338995643935
452,Unfiltered,-11.863229931539603
452,Filtered,-11.92302531189313
453,Unfiltered,-11.807625704161937
453,Filtered,-11.90556398787383
454,Unfiltered,-11.666178073185629
454,Filtered,-11.889068668412435
455,Unfiltered,-11.802774369141618
455,Filtered,-11.87505318374297
456,Unfiltered,-11.983969710641501
456,Filtered,-11.87505318374297
457,Unfiltered,-12.044619216782642
457,Filtered,-11.87505318374297
458,Unfiltered,-12.049310507056822
458,Filtered,-11.87505318374297
459,Unfiltered,-11.972059332980457
459,Filtered,-11.87505318374297
460,Unfiltered,-11.84173941073804
460,Filtered,-11.863286880413998
461,Unfiltered,-11.62505517716169
461,Filtered,-11.855981054724733
462,Unfiltered,-11.415580544332155
462,Filtered,-11.848564976489875
463,Unfiltered,-11.128512930195312
463,Filtered,-11.845068592903962
464,Unfiltered,-10.900891255824412
464,Filtered,-11.836933700915441
465,Unfiltered,-10.663415863842614
465,Filtered,-11.819876847627391
466,Unfiltered,-10.371542022162682
466,Filtered,-11.805879033166457
467,Unfiltered,-9.990316261798696
467,Filtered,-11.803453365656297
468,Unfiltered,-9.605658597178136
468,Filtered,-11.799579218721487
469,Unfiltered,-9.138564754142502
469,Filtered,-11.790764488338938
470,Unfiltered,-8.549586095703257
470,Filtered,-11.78280157879916
471,Unfiltered,-7.892133748889606
471,Filtered,-11.78280157879916
472,Unfiltered,-7.1711979764079405
472,Filtered,-11.754503888996613
473,Unfiltered,-6.528033961046962
473,Filtered,-11.720604761594632
474,Unfiltered,-6.646649756681214
474,Filtered,-11.710083092538788
475,Unfiltered,-6.789281650843913
475,Filtered,-11.710083092538788
476,Unfiltered,-6.903291205967935
476,Filtered,-11.710083092538788
477,Unfiltered,-6.954384462383315
477,Filtered,-11.710083092538788
478,Unfiltered,-7.055698615655563
478,Filtered,-11.710083092538788
479,Unfiltered,-7.119788580826096
479,Filtered,-11.710083092538788
480,Unfiltered,-7.227126727036811
480,Filtered,-11.710083092538788
481,Unfiltered,-7.3102386056558295
481,Filtered,-11.710083092538788
482,Unfiltered,-7.350603513006814
482,Filtered,-11.710083092538788
483,Unfiltered,-7.403366200334079
483,Filtered,-11.710083092538788
484,Unfiltered,-7.443933284022366
484,Filtered,-11.710083092538788
485,Unfiltered,-7.500121376768583
485,Filtered,-11.710083092538788
486,Unfiltered,-7.553835131718942
486,Filtered,-11.710083092538788
487,Unfiltered,-7.571580245359368
487,Filtered,-11.696389038324156
488,Unfiltered,-7.698359600852781
488,Filtered,-11.678068309164463
489,Unfiltered,-7.7714195364178895
489,Filtered,-11.659936788337745
490,Unfiltered,-7.885224236881465
490,Filtered,-11.639375340325774
491,Unfiltered,-7.992761874363705
491,Filtered,-11.520317860746921
492,Unfiltered,-8.178351071089754
492,Filtered,-11.272046737263732
493,Unfiltered,-8.321574429308672
493,Filtered,-11.014702093009863
494,Unfiltered,-8.444218728917303
494,Filtered,-10.782153559833514
495,Unfiltered,-8.527264274727628
495,Filtered,-10.517478943002647
496,Unfiltered,-8.575482078391282
496,Filtered,-10.18092914198069
497,Unfiltered,-8.52134714957922
497,Filtered,-9.797987429488416
498,Unfiltered,-8.417287977996777
498,Filtered,-9.372111675660319
499,Unfiltered,-8.233564349256936
499,Filtered,-8.857023416266891
500,Unfiltered,-8.051058718274065
500,Filtered,-8.562534087047268
501,Unfiltered,-7.776703115841374
501,Filtered,-8.538425185215441
502,Unfiltered,-7.495802176175289
502,Filtered,-8.524305712153424
503,Unfiltered,-7.152248654068251
503,Filtered,-8.482782939248262
504,Unfiltered,-6.768582662094868
504,Filtered,-8.430753353457039
505,Unfiltered,-6.349462549846335
505,Filtered,-8.369431203652724
506,Unfiltered,-5.94043611327827
506,Filtered,-8.277569389282803
507,Unfiltered,-5.521790799654301
507,Filtered,-8.205957710173344
508,Unfiltered,-5.076530471245373
508,Filtered,-8.11470489468191
509,Unfiltered,-4.603617081124325
509,Filtered,-8.021910296318886
510,Unfiltered,-4.170042530495101
510,Filtered,-7.942447811626655
511,Unfiltered,-3.7484173890714665
511,Filtered,-7.888678992885535
512,Unfiltered,-3.308890201412794
512,Filtered,-7.830963676361419
513,Unfiltered,-2.8865926369715105
513,Filtered,-7.774061326129631
514,Unfiltered,-2.4810363460152924
514,Filtered,-7.734889568635335
515,Unfiltered,-2.086627203737983
515,Filtered,-7.634969923106075
516,Unfiltered,-2.005826378063942
516,Filtered,-7.562707688539155
517,Unfiltered,-1.9380777305377155
517,Filtered,-7.526978254243762
518,Unfiltered,-1.8042914465387536
518,Filtered,-7.497961776471936
519,Unfiltered,-1.621076668965939
519,Filtered,-7.469867730098827
520,Unfiltered,-1.4576896276077598
520,Filtered,-7.423649742178222
521,Unfiltered,-1.22664687930423
521,Filtered,-7.376984856670447
522,Unfiltered,-0.9403171482489583
522,Filtered,-7.3304210593313215
523,Unfiltered,-0.6539522756083951
523,Filtered,-7.26868266634632
524,Unfiltered,-0.3891409270265491
524,Filtered,-7.199162351722376
525,Unfiltered,-0.07406577749829601
525,Filtered,-7.1617233152380955
526,Unfiltered,0.23314639067368503
526,Filtered,-7.136018617447174
527,Unfiltered,0.5548418306587664
527,Filtered,-7.08774359824083
528,Unfiltered,0.8655341575851914
528,Filtered,-7.005041539019439
529,Unfiltered,1.1785738210356538
529,Filtered,-6.928837834175625
530,Unfiltered,1.5289519529952766
530,Filtered,-6.846286428405924
531,Unfiltered,1.5043096979085888
531,Filtered,-6.7789321564693905
