frame,type,psi
122,Filtered,-5.0
123,Unfiltered,-5
123,Filtered,-5.0
124,Unfiltered,-5
124,Filtered,-5.0
125,Unfiltered,-5
125,Filtered,-5.0
126,Unfiltered,-5
126,Filtered,-5.0
127,Unfiltered,-5
127,Filtered,-5.0
128,Unfiltered,-5
128,Filtered,-5.0
129,Unfiltered,-5
129,Filtered,-5.0
130,Unfiltered,-5
130,Filtered,-5.0
131,Unfiltered,-5
131,Filtered,-5.0
132,Unfiltered,-5
132,Filtered,-5.0
133,Unfiltered,-5
133,Filtered,-5.0
134,Unfiltered,-5
134,Filtered,-5.0
135,Unfiltered,-5
135,Filtered,-5.0
136,Unfiltered,-5
136,Filtered,-5.0
137,Unfiltered,-5
137,Filtered,-5.0
138,Unfiltered,-5
138,Filtered,-5.0
139,Unfiltered,-5
139,Filtered,-5.0
140,Unfiltered,-5
140,Filtered,-5.0
141,Unfiltered,-5
141,Filtered,-5.0
142,Unfiltered,-5
142,Filtered,-5.0
143,Unfiltered,-5
143,Filtered,-5.0
144,Unfiltered,-5
144,Filtered,-5.0
145,Unfiltered,-5
145,Filtered,-5.0
146,Unfiltered,-5
146,Filtered,-5.0
147,Unfiltered,-5
147,Filtered,-5.0
148,Unfiltered,-5
148,Filtered,-5.0
149,Unfiltered,-5
149,Filtered,-5.0
150,Unfiltered,-5
150,Filtered,-5.0
151,Unfiltered,-5
151,Filtered,-5.0
152,Unfiltered,-5
152,Filtered,-5.0
153,Unfiltered,-5
153,Filtered,-5.0
154,Unfiltered,-5
154,Filtered,-5.0
155,Unfiltered,-5
155,Filtered,-5.0
156,Unfiltered,-5
156,Filtered,-5.0
157,Unfiltered,-5
157,Filtered,-5.0
158,Unfiltered,-5
158,Filtered,-5.0
159,Unfiltered,-5
159,Filtered,-5.0
160,Unfiltered,-5
160,Filtered,-5.0
161,Unfiltered,-5
161,Filtered,-5.0
162,Unfiltered,-5
162,Filtered,-5.0
163,Unfiltered,-5
163,Filtered,-5.0
164,Unfiltered,-5
164,Filtered,-5.0
165,Unfiltered,-5
165,Filtered,-5.0
166,Unfiltered,-5
166,Filtered,-5.0
167,Unfiltered,-5
167,Filtered,-5.0
168,Unfiltered,-5
168,Filtered,-5.0
169,Unfiltered,-5
169,Filtered,-5.0
170,Unfiltered,-5
170,Filtered,-5.0
171,Unfiltered,-5
171,Filtered,-5.0
172,Unfiltered,-5
172,Filtered,-5.0
173,Unfiltered,-5
173,Filtered,-5.0
174,Unfiltered,-5
174,Filtered,-5.0
175,Unfiltered,-5
175,Filtered,-5.0
176,Unfiltered,-5
176,Filtered,-5.0
177,Unfiltered,-5
177,Filtered,-5.0
178,Unfiltered,-5
178,Filtered,-5.0
179,Unfiltered,-5
179,Filtered,-5.0
180,Unfiltered,-5
180,Filtered,-5.0
181,Unfiltered,-5
181,Filtered,-5.0
182,Unfiltered,-0.21497011707637803
182,Filtered,-5.0
183,Unfiltered,-0.10047242540050227
183,Filtered,-5.0
184,Unfiltered,0.015124990853192521
184,Filtered,-5.0
185,Unfiltered,0.16621780608426473
185,Filtered,-5.0
186,Unfiltered,0.31097318271318786
186,Filtered,-5.0
187,Unfiltered,0.4091587295143464
187,Filtered,-5.0
188,Unfiltered,0.435524877921595
188,Filtered,-5.0
189,Unfiltered,0.5137372514331813
189,Filtered,-5.0
190,Unfiltered,0.6457127376906646
190,Filtered,-5.0
191,Unfiltered,0.8197529182982173
191,Filtered,-5.0
192,Unfiltered,1.0203078201515279
192,Filtered,-5.0
193,Unfiltered,1.2639757204950461
193,Filtered,-5.0
194,Unfiltered,1.5416203012886767
194,Filtered,-5.0
195,Unfiltered,1.6910838569410993
195,Filtered,-5.0
196,Unfiltered,1.5898035732157498
196,Filtered,-5.0
197,Unfiltered,1.4808838474478767
197,Filtered,-5.0
198,Unfiltered,1.3615581917008361
198,Filtered,-5.0
199,Unfiltered,1.230914761587873
199,Filtered,-2.607485058538189
200,Unfiltered,1.100893216978589
200,Filtered,-0.15772127123844015
201,Unfiltered,0.9521446641343223
201,Filtered,-0.042673717273654876
202,Unfiltered,0.5675054407430729
202,Filtered,0.09067139846872863
203,Unfiltered,0.030397929535298296
203,Filtered,0.09830786780978151
204,Unfiltered,-0.5699309260912266
204,Filtered,0.09830786780978151
205,Unfiltered,-1.2017850044230611
205,Filtered,0.09830786780978151
206,Unfiltered,-1.865743053957421
206,Filtered,0.09830786780978151
207,Unfiltered,-2.5253350444177975
207,Filtered,0.09830786780978151
208,Unfiltered,-3.1562327206547423
208,Filtered,0.09830786780978151
209,Unfiltered,-3.821671962985533
209,Filtered,0.09830786780978151
210,Unfiltered,-4.426066475863652
210,Filtered,0.09830786780978151
211,Unfiltered,-4.999315572732929
211,Filtered,0.09830786780978151
212,Unfiltered,-5.520605898150073
212,Filtered,0.09830786780978151
213,Unfiltered,-6.076250407682597
213,Filtered,0.09830786780978151
214,Unfiltered,-6.558165107831868
214,Filtered,0.09830786780978151
215,Unfiltered,-7.0116760235453555
215,Filtered,0.09830786780978151
216,Unfiltered,-7.375589199770045
216,Filtered,0.09830786780978151
217,Unfiltered,-7.657123859119806
217,Filtered,0.09830786780978151
218,Unfiltered,-7.940511139848582
218,Filtered,0.09830786780978151
219,Unfiltered,-8.061804803251238
219,Filtered,0.09830786780978151
220,Unfiltered,-8.052925642430294
220,Filtered,0.09830786780978151
221,Unfiltered,-7.957210417343823
221,Filtered,-0.2697664982779642
222,Unfiltered,-7.816887660710014
222,Filtered,-0.8858579652571439
223,Unfiltered,-7.656802062099691
223,Filtered,-1.533764029190241
224,Unfiltered,-7.466243183670384
224,Filtered,-2.1955390491876092
225,Unfiltered,-7.181947231489542
225,Filtered,-2.84078388253627
226,Unfiltered,-6.861959131628973
226,Filtered,-3.488952341820138
227,Unfiltered,-6.553201693981306
227,Filtered,-4.123869219424592
228,Unfiltered,-6.202014591190247
228,Filtered,-4.712691024298291
229,Unfiltered,-5.833316146062704
229,Filtered,-5.259960735441501
230,Unfiltered,-5.440480140318459
230,Filtered,-5.480543019234267
231,Unfiltered,-5.04951091948444
231,Filtered,-5.480543019234267
232,Unfiltered,-5.32217760029879
232,Filtered,-5.480543019234267
233,Unfiltered,-5.580472164985213
233,Filtered,-5.550539031567643
234,Unfiltered,-5.7503357439036495
234,Filtered,-5.6654039544444315
235,Unfiltered,-5.90681626473291
235,Filtered,-5.791825944983177
236,Unfiltered,-5.990172118032103
236,Filtered,-5.870066205397807
237,Unfiltered,-5.974444989848088
237,Filtered,-5.940630627290499
238,Unfiltered,-5.918301853528783
238,Filtered,-5.946373421688436
239,Unfiltered,-5.853447713239046
239,Filtered,-5.946373421688436
240,Unfiltered,-5.687965825488186
240,Filtered,-5.946373421688436
241,Unfiltered,-5.485059197870246
241,Filtered,-5.946373421688436
242,Unfiltered,-5.236621874105698
242,Filtered,-5.946373421688436
243,Unfiltered,-4.947547965726173
243,Filtered,-5.946373421688436
244,Unfiltered,-4.610094807416676
244,Filtered,-5.946373421688436
245,Unfiltered,-4.199486961865556
245,Filtered,-5.946373421688436
246,Unfiltered,-3.7889491441567387
246,Filtered,-5.946373421688436
247,Unfiltered,-3.3135004386319373
247,Filtered,-5.946373421688436
248,Unfiltered,-2.7945553948650783
248,Filtered,-5.946373421688436
249,Unfiltered,-2.2753535912970086
249,Filtered,-5.912559059130847
250,Unfiltered,-1.7202159159684527
250,Filtered,-5.880131988985978
251,Unfiltered,-1.1890303649199012
251,Filtered,-5.843381929650874
252,Unfiltered,-0.6625504351879137
252,Filtered,-5.791825944983177
253,Unfiltered,-0.2501152228447303
253,Filtered,-5.719150784695918
254,Unfiltered,0.1506208795873185
254,Filtered,-5.6342189952367
255,Unfiltered,0.17555226344160246
255,Filtered,-5.53276568142773
256,Unfiltered,0.22566396583958692
256,Filtered,-5.462769669094353
257,Unfiltered,0.2935342222020054
257,Filtered,-5.381328870308625
258,Unfiltered,0.3517220371970069
258,Filtered,-5.279399737202244
259,Unfiltered,0.060747033843625786
259,Filtered,-5.143066396795069
260,Unfiltered,-0.1845285104367953
260,Filtered,-4.998529442605307
261,Unfiltered,-0.3800111538738449
261,Filtered,-4.778821386571424
262,Unfiltered,-0.5215746421885825
262,Filtered,-4.404790884641116
263,Unfiltered,-0.6266246545650915
263,Filtered,-3.9942180530111475
264,Unfiltered,-0.6726148058848729
264,Filtered,-3.551224791394338
265,Unfiltered,-0.6480675063947743
265,Filtered,-3.054027916748508
266,Unfiltered,-0.6188080132122629
266,Filtered,-2.5349544930810435
267,Unfiltered,-0.5437779500800417
267,Filtered,-1.9977847536327307
268,Unfiltered,-0.4364593086324362
268,Filtered,-1.454623140444177
269,Unfiltered,-0.3255868197790939
269,Filtered,-0.930822585402387
270,Unfiltered,-0.15202786528742962
270,Filtered,-0.6675826205363933
271,Unfiltered,0.11530460941240861
271,Filtered,-0.655308970791344
272,Unfiltered,0.43379342409627597
272,Filtered,-0.6373460804799329
273,Unfiltered,0.022153535574773286
273,Filtered,-0.6227163338886772
274,Unfiltered,-0.3279292568826513
274,Filtered,-0.5812929816461523
275,Unfiltered,-0.6212750666149738
275,Filtered,-0.5812929816461523
276,Unfiltered,-0.808671438104998
276,Filtered,-0.5812929816461523
277,Unfiltered,-0.9436778949426845
277,Filtered,-0.5812929816461523
278,Unfiltered,-1.0275559025805734
278,Filtered,-0.5812929816461523
279,Unfiltered,-1.125937606525163
279,Filtered,-0.5812929816461523
280,Unfiltered,-1.1888151801206561
280,Filtered,-0.5812929816461523
281,Unfiltered,-1.2301905736161345
281,Filtered,-0.5812929816461523
282,Unfiltered,-1.2558670239563163
282,Filtered,-0.5812929816461523
283,Unfiltered,-1.2618205270356562
283,Filtered,-0.5812929816461523
284,Unfiltered,-1.3746942849786095
284,Filtered,-0.5812929816461523
285,Unfiltered,-1.541094049958227
285,Filtered,-0.5812929816461523
286,Unfiltered,-1.6406157883285069
286,Filtered,-0.5812929816461523
287,Unfiltered,-1.73379243662807
287,Filtered,-0.5812929816461523
288,Unfiltered,-1.8340840134662795
288,Filtered,-0.5812929816461523
289,Unfiltered,-1.9017704833009415
289,Filtered,-0.6200415399136183
290,Unfiltered,-1.9598426116334977
290,Filtered,-0.6239498605900327
291,Unfiltered,-2.0093216464618635
291,Filtered,-0.6373460804799329
292,Unfiltered,-2.0626146831127468
292,Filtered,-0.6603411561398236
293,Unfiltered,-2.0617409912609954
293,Filtered,-0.7406431219949354
294,Unfiltered,-2.115928425478833
294,Filtered,-0.8761746665238412
295,Unfiltered,-2.147119901627315
295,Filtered,-0.985616898761629
296,Unfiltered,-2.1740086613396823
296,Filtered,-1.0767467545528682
297,Unfiltered,-2.171863496324768
297,Filtered,-1.1573763933229095
298,Unfiltered,-2.185615071784552
298,Filtered,-1.2095028768683953
299,Unfiltered,-2.1733432989713286
299,Filtered,-1.2430287987862254
300,Unfiltered,-2.172969580248573
300,Filtered,-1.2588437754959863
301,Unfiltered,-2.1927218042853003
301,Filtered,-1.3182574060071328
302,Unfiltered,-2.1895287505757572
302,Filtered,-1.4578941674684183
303,Unfiltered,-2.196351898331356
303,Filtered,-1.590854919143367
304,Unfiltered,-2.163219951448209
304,Filtered,-1.6872041124782884
305,Unfiltered,-2.176892319599755
305,Filtered,-1.7839382250471747
306,Unfiltered,-2.145850627165901
306,Filtered,-1.8679272483836105
307,Unfiltered,-2.1685685536307915
307,Filtered,-1.9308065474672196
308,Unfiltered,-2.175188445875854
308,Filtered,-1.9845821290476806
309,Unfiltered,-2.148219197753223
309,Filtered,-2.0355313188614295
310,Unfiltered,-2.0944831995806865
310,Filtered,-2.062177837186871
311,Unfiltered,-2.050827914476498
311,Filtered,-2.062177837186871
312,Unfiltered,-2.0204664151682348
312,Filtered,-2.062177837186871
313,Unfiltered,-2.013862117617034
313,Filtered,-2.062177837186871
314,Unfiltered,-2.0409612972166826
314,Filtered,-2.062177837186871
315,Unfiltered,-2.141811391447245
315,Filtered,-2.0785489413467166
316,Unfiltered,-2.295285199990694
316,Filtered,-2.1052058125297597
317,Unfiltered,-2.514790443058727
317,Filtered,-2.128869908463039
318,Unfiltered,-2.79207780067261
318,Filtered,-2.143831009306573
319,Unfiltered,-3.0696467717117883
319,Filtered,-2.146485264396608
320,Unfiltered,-3.3212163755881754
320,Filtered,-2.147669549690269
321,Unfiltered,-3.529218863050449
321,Filtered,-2.155719574600716
322,Unfiltered,-3.608182827807404
322,Filtered,-2.1658942525395
323,Unfiltered,-3.6379295334428505
323,Filtered,-2.1702160249777798
324,Unfiltered,-3.7214529833162935
324,Filtered,-2.1724165382866705
325,Unfiltered,-3.651080584527037
325,Filtered,-2.1731564396099508
326,Unfiltered,-3.6805967267116415
326,Filtered,-2.1736759801555054
327,Unfiltered,-3.7217978837647223
327,Filtered,-2.174598553607768
328,Unfiltered,-3.7671761598767866
328,Filtered,-2.1760403827378045
329,Unfiltered,-3.8387128378383615
329,Filtered,-2.1812536956921535
330,Unfiltered,-3.9411793153700714
330,Filtered,-2.1875719111801546
331,Unfiltered,-3.9750806404198116
331,Filtered,-2.1911252774305288
332,Unfiltered,-4.026789729536599
332,Filtered,-2.194536851308328
333,Unfiltered,-3.9893476842145112
333,Filtered,-2.245818549161025
334,Unfiltered,-3.9018121753528714
334,Filtered,-2.4050378215247106
335,Unfiltered,-3.7582942371483448
335,Filtered,-2.6534341218656685
336,Unfiltered,-3.520700420338475
336,Filtered,-2.930862286192199
337,Unfiltered,-3.2625111449016853
337,Filtered,-3.166078958306737
338,Unfiltered,-3.032370651204074
338,Filtered,-3.166078958306737
339,Unfiltered,-2.8185283639972507
339,Filtered,-3.166078958306737
340,Unfiltered,-2.634667925457814
340,Filtered,-3.166078958306737
341,Unfiltered,-2.443032973512212
341,Filtered,-3.166078958306737
342,Unfiltered,-2.282959677837413
342,Filtered,-3.166078958306737
343,Unfiltered,-2.164086805156453
343,Filtered,-3.166078958306737
344,Unfiltered,-2.0879851659455824
344,Filtered,-3.166078958306737
345,Unfiltered,-1.9741611385198254
345,Filtered,-3.166078958306737
346,Unfiltered,-1.869648152599483
346,Filtered,-3.166078958306737
347,Unfiltered,-1.7560506495054096
347,Filtered,-3.166078958306737
348,Unfiltered,-1.651070758954246
348,Filtered,-3.166078958306737
349,Unfiltered,-1.619666410259157
349,Filtered,-3.166078958306737
350,Unfiltered,-1.4996914294536943
350,Filtered,-3.166078958306737
351,Unfiltered,-1.3428938136464534
351,Filtered,-3.166078958306737
352,Unfiltered,-1.1227717610098829
352,Filtered,-3.166078958306737
353,Unfiltered,-0.8887881451171111
353,Filtered,-3.166078958306737
354,Unfiltered,-0.6565124337804491
354,Filtered,-3.166078958306737
355,Unfiltered,-0.3968550552543917
355,Filtered,-3.1474408980528796
356,Unfiltered,-0.15924676990523068
356,Filtered,-2.9254495076006624
357,Unfiltered,0.0593546850333837
357,Filtered,-2.7265981447275323
358,Unfiltered,0.26067244443125404
358,Filtered,-2.538850449485013
359,Unfiltered,0.4316403550074419
359,Filtered,-2.3629963256748123
360,Unfiltered,0.5793815067059356
360,Filtered,-2.223523241496933
361,Unfiltered,0.7339777993579091
361,Filtered,-2.1260359855510176
362,Unfiltered,0.8883715739735791
362,Filtered,-2.031073152232704
363,Unfiltered,1.0411463256130808
363,Filtered,-1.9219046455596542
364,Unfiltered,1.1336447385707942
364,Filtered,-1.8128494010524463
365,Unfiltered,0.9844476446776191
365,Filtered,-1.7035607042298277
366,Unfiltered,0.9775349132467532
366,Filtered,-1.6353685846067014
367,Unfiltered,0.9875165689708041
367,Filtered,-1.5596789198564256
368,Unfiltered,0.9454513889482783
368,Filtered,-1.4212926215500739
369,Unfiltered,0.8916484696912939
369,Filtered,-1.2328327873281681
370,Unfiltered,0.8334692030925126
370,Filtered,-1.005779953063497
371,Unfiltered,0.7927613772363706
371,Filtered,-0.7726502894487801
372,Unfiltered,0.741486828828684
372,Filtered,-0.5266837445174204
373,Unfiltered,0.6928695370337294
373,Filtered,-0.2780509125798112
374,Unfiltered,0.6153907795140654
374,Filtered,-0.04994604243592349
375,Unfiltered,0.5363366965145602
375,Filtered,0.16001356473231887
376,Unfiltered,0.5201914880860876
376,Filtered,0.346156399719348
377,Unfiltered,0.5298726544303278
377,Filtered,0.47591592154676476
378,Unfiltered,0.5625145208218427
378,Filtered,0.5250320712582077
379,Unfiltered,0.5368698836100201
379,Filtered,0.533104675472444
380,Unfiltered,0.4757852060935406
380,Filtered,0.533104675472444
381,Unfiltered,0.4371623819173145
381,Filtered,0.533104675472444
382,Unfiltered,0.40288420328615615
382,Filtered,0.533104675472444
383,Unfiltered,0.323872842066006
383,Filtered,0.533104675472444
384,Unfiltered,0.25019033434759663
384,Filtered,0.533104675472444
385,Unfiltered,0.20141969125957004
385,Filtered,0.533104675472444
386,Unfiltered,0.19507200535639058
386,Filtered,0.533104675472444
387,Unfiltered,0.23449969668984139
387,Filtered,0.533104675472444
388,Unfiltered,0.28772343546469514
388,Filtered,0.533104675472444
389,Unfiltered,0.4473252440560387
389,Filtered,0.533104675472444
390,Unfiltered,0.7316093012991338
390,Filtered,0.5366032900622901
391,Unfiltered,1.1033083054855801
391,Filtered,0.5496922022159314
392,Unfiltered,1.4559553574471344
392,Filtered,0.5709480137638892
393,Unfiltered,1.3732605867596028
393,Filtered,0.5973861431100005
394,Unfiltered,1.3366547110067728
394,Filtered,0.6541301582738974
395,Unfiltered,1.322606433628458
395,Filtered,0.7122394191664316
396,Unfiltered,1.2776931572146104
396,Filtered,0.7327935503285214
397,Unfiltered,1.4077572833607856
397,Filtered,0.7365480650639089
398,Unfiltered,1.4487859581130653
398,Filtered,0.7365480650639089
399,Unfiltered,1.4770470086786087
399,Filtered,0.7365480650639089
400,Unfiltered,1.5006269708489093
400,Filtered,0.7365480650639089
401,Unfiltered,1.5172485391554833
401,Filtered,0.7365480650639089
402,Unfiltered,1.5302814205889916
402,Filtered,0.7365480650639089
403,Unfiltered,1.5544810656233583
403,Filtered,0.7365480650639089
404,Unfiltered,1.5963052275847556
404,Filtered,0.7365480650639089
405,Unfiltered,1.6321929394509764
405,Filtered,0.7365480650639089
406,Unfiltered,1.6370257851828054
406,Filtered,0.7365480650639089
407,Unfiltered,1.6447354167236954
407,Filtered,0.7365480650639089
408,Unfiltered,1.6252429470889638
408,Filtered,0.917458803392357
409,Unfiltered,1.6167980561064175
409,Filtered,1.1905007313500953
410,Unfiltered,1.6175786518773645
410,Filtered,1.3001497954215342
411,Unfiltered,1.6074579854560405
411,Filtered,1.3296305723176154
412,Unfiltered,1.6549852418251305
412,Filtered,1.3549576488831878
413,Unfiltered,1.7012118410973924
413,Filtered,1.3905089350601942
414,Unfiltered,1.8002070471606917
414,Filtered,1.4282716207369255
415,Unfiltered,1.8006764234214652
415,Filtered,1.4523706577800999
416,Unfiltered,1.8209311200066995
416,Filtered,1.4665011830628716
417,Unfiltered,1.8006499594779486
417,Filtered,1.488836989763759
418,Unfiltered,1.7955539401303655
418,Filtered,1.5089377550021963
419,Unfiltered,1.792398483588932
419,Filtered,1.5237649798722375
420,Unfiltered,1.7778990127613516
420,Filtered,1.542381243106175
421,Unfiltered,1.8419288781288081
421,Filtered,1.575393146604057
422,Unfiltered,1.8604174745795525
422,Filtered,1.601881606520398
423,Unfiltered,1.8885394021937545
423,Filtered,1.612128020781229
424,Unfiltered,1.9297050797598176
424,Filtered,1.617188353991891
425,Unfiltered,2.002814053044136
425,Filtered,1.6214107994831641
426,Unfiltered,2.054842170408806
426,Filtered,1.62871794326997
427,Unfiltered,2.1169468113893473
427,Filtered,1.634609362316891
428,Unfiltered,2.172855037718649
428,Filtered,1.6408806009532504
429,Unfiltered,2.2323044593264427
429,Filtered,1.649860329274413
430,Unfiltered,2.3091237785280105
430,Filtered,1.6780985414612615
431,Unfiltered,2.368616124820079
431,Filtered,1.739555426929372
432,Unfiltered,2.454347467805592
432,Filtered,1.7851487481751418
433,Unfiltered,2.5339707111354492
433,Filtered,1.7939762118596487
434,Unfiltered,2.6195025822525864
434,Filtered,1.7978804936455286
435,Unfiltered,2.7044683456036784
435,Filtered,1.8004285033193201
436,Unfiltered,2.7253593348849723
436,Filtered,1.8006631914497069
437,Unfiltered,2.7213329853620074
437,Filtered,1.8108037717140824
438,Unfiltered,2.720166839712226
438,Filtered,1.8314299990677538
439,Unfiltered,2.7270820272658334
439,Filtered,1.8511731763541803
440,Unfiltered,2.744507199881747
440,Filtered,1.8744784383866535
441,Unfiltered,2.7859026300424254
441,Filtered,1.909122240976786
442,Unfiltered,2.82369155703272
442,Filtered,1.9662595664019769
443,Unfiltered,2.8649668633652565
443,Filtered,2.028828111726471
444,Unfiltered,2.908346238322137
444,Filtered,2.0858944908990766
445,Unfiltered,2.952070913222027
445,Filtered,2.144900924553998
446,Unfiltered,3.006433330381618
446,Filtered,2.202579748522546
447,Unfiltered,3.0855915752402625
447,Filtered,2.2707141189272266
448,Unfiltered,3.109626041326769
448,Filtered,2.3388699516740448
449,Unfiltered,3.0861491467223745
449,Filtered,2.4114817963128354
450,Unfiltered,3.0558312473627605
450,Filtered,2.4941590894705206
451,Unfiltered,3.0327498395001395
451,Filtered,2.576736646694018
452,Unfiltered,3.007638479498438
452,Filtered,2.6619854639281324
453,Unfiltered,3.0022372474251857
453,Filtered,2.712317592657952
454,Unfiltered,2.9924359637608493
454,Filtered,2.7207499125371166
455,Unfiltered,2.9768425985399256
455,Filtered,2.72334616012349
456,Unfiltered,2.952821986576991
456,Filtered,2.726220681075403
457,Unfiltered,2.920963870982079
457,Filtered,2.7357946135737903
458,Unfiltered,2.8888756810033387
458,Filtered,2.7652049149620863
459,Unfiltered,2.862540454276182
459,Filtered,2.804797093537573
460,Unfiltered,2.829052565953102
460,Filtered,2.8263720614929113
461,Unfiltered,2.7836558107503446
461,Filtered,2.8263720614929113
462,Unfiltered,2.727888681941291
462,Filtered,2.8263720614929113
463,Unfiltered,2.6772431398296543
463,Filtered,2.8263720614929113
464,Unfiltered,2.6720702303925403
