0.012543327686241971	0.0064423525400275515	0.008668394258902729	0.011422766770552744	0.013541666666666674	0.016739748624987703	0.009561229036815545	0.013750394565045917	0.01822916666666674	0.021973982405967672	
0.01170427346575228	0.006442352540027687	0.006073908223797119	0.012543327686241931	0.015624999999999944	0.01570293065800139	0.00956122903681551	0.008854166666666661	0.013137498182947295	0.020312500000000067	
0.004419417382415867	0.004450001950686208	0.005129613438435574	0.005208333333333315	0.004239276196900953	0.009375000000000022	0.004166666666666707	0.004687500000000039	0.003906249999999889	0.010937499999999933	
0.01254332768624188	0.01062614883494945	0.01000488162098877	0.014014191715701852	0.01683065482505893	0.015625	0.01041666666666663	0.006588078458684126	0.011704273465752344	0.021973982405967728	
0.011134144961683438	0.0068751972825230375	0.011267347735824973	0.013975424859373685	0.015625	0.016666666666666663	0.01087531928011517	0.007007095857850888	0.014062499999999922	0.02226828992336659	
0.015659683727471785	0.010004881620988813	0.008838834764831813	0.015840527422651577	0.015625	0.016666666666666663	0.010416666666666685	0.008668394258902727	0.013176156917368252	0.01920738428602684	
0.013541666666666598	0.008085507654302094	0.0065880784586841	0.01563367814562886	0.015399262747548423	0.017777133506120892	0.010445922458401828	0.013350005852058646	0.014843749999999989	0.021449229460389626	
0.005468749999999911	0.0031250000000000444	0.003755782578608355	0.007812499999999989	0.015451388082735348	0.009375000000000022	0.004239276196901007	0.0069877124296868305	0.00390625	0.01000488162098883	
0.010259226876870958	0.0065880784586841	0.010259226876870906	0.018814991529362893	0.015455543426506924	0.016312978920172628	0.01053320230008157	0.009561229036815545	0.011704273465752188	0.020097688939140327	
0.01243745201693703	0.004419417382415906	0.008842670232473808	0.01695710478760392	0.01545587314158022	0.011458333333333348	0.013350005852058651	0.005208333333333331	0.010004881620988873	0.019376120039310784	
0.01467835486566871	0.006336210969060632	0.010626148834949558	0.016666666666666607	0.0073762256109008995	0.012499999999999956	0.014914396940912872	0.003124999999999989	0.013750394565045869	0.024407030237208242	
0.01541745845376627	0.004687499999999956	0.011267347735824973	0.01695710478760391	0.008656651113851357	0.013350005852058706	0.020036858397574304	0.0062500000000000056	0.01254332768624199	0.02394134361366911	
0.014062500000000089	0.0015625000000000222	0.0117649552063297	0.012499999999999956	0.010416666666666647	0.011564376724570075	0.013897566733464936	0.009603692143013418	0.02137321305071166	0.02261280556884631	
0.014062499999999978	0.0031250000000000444	0.010977728598103096	0.016739748624987703	0.010853471866757773	0.00950431645359088	0.012500000000000011	0.009603692143013418	0.016346202944245044	0.025707491291585484	
0.014062500000000089	0.0	0.009550583760881384	0.014914396940912868	0.01269648098255086	0.012500000000000067	0.008333333333333304	0.003755782578608332	0.007881638515844504	0.024914404248596797	
0.012499999999999956	0.0	0.008842670232473782	0.01881499152936295	0.012884705080055146	0.01259727773171644	0.00833333333333336	0.006588078458684126	0.008085507654302155	0.023914418539084367	
